evidence_id,run,source_file,round_number,agent_id,agent_group,institution_choice,kind,action,contribution,reputation,shock_occurred,proposal_round,source_path,text,text_length
RB-27-A22-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,22,developed,SI,institution,institution_choice=SI,30000000.0,4.84,0,0,rounds[27].agents[22].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-27-A22-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,22,developed,SI,contribution,contribution=30000000.0,30000000.0,4.84,0,0,rounds[27].agents[22].contribution_reasoning,"I'll contribute a significant amount, but not the maximum, to balance cooperation with self-interest.",101
RB-27-A22-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,22,developed,SI,punishment,assigned_punish_total=100.0,30000000.0,4.84,0,0,rounds[27].agents[22].punishment_reasoning,Punished free-riders and rewarded high contributors to maintain cooperation within the SI institution.,102
RB-27-A22-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,22,developed,SI,deanonymized_punishment,assigned_punish_total=100.0,30000000.0,4.84,0,0,rounds[27].agents[22].deanonymized_punishment_reasoning,Punished free-riders and rewarded high contributors to maintain cooperation within the SI institution.,102
RB-27-A22-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,22,developed,SI,belief_strategy,institution_choice=SI,30000000.0,4.84,0,0,rounds[27].agents[22].belief_state.institutional_strategy,Most contributors are in the SI institution.,44
RB-27-A22-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,22,developed,SI,belief_observations,institution_choice=SI,30000000.0,4.84,0,0,rounds[27].agents[22].belief_state.observations,"High contributions from peers in SI, low contributions from SFI.",64
RB-27-A23-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,23,developed,SI,institution,institution_choice=SI,30000000.0,4.84,0,0,rounds[27].agents[23].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-27-A23-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,23,developed,SI,contribution,contribution=30000000.0,30000000.0,4.84,0,0,rounds[27].agents[23].contribution_reasoning,"I've chosen to contribute a significant amount, leveraging my high MCPR and large wealth, while also considering the institution's typical behavior.",148
RB-27-A23-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,23,developed,SI,punishment,assigned_punish_total=37.0,30000000.0,4.84,0,0,rounds[27].agents[23].punishment_reasoning,"Punished free-riders who did not follow the institutional strategy (SI), while rewarding generous contributors who adhered to the SI approach.",142
RB-27-A23-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,23,developed,SI,deanonymized_punishment,assigned_punish_total=37.0,30000000.0,4.84,0,0,rounds[27].agents[23].deanonymized_punishment_reasoning,"Punished free-riders who did not follow the institutional strategy (SI), while rewarding generous contributors who adhered to the SI approach.",142
RB-27-A23-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,23,developed,SI,belief_strategy,institution_choice=SI,30000000.0,4.84,0,0,rounds[27].agents[23].belief_state.institutional_strategy,Most contributors are using the SI strategy.,44
RB-27-A23-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,23,developed,SI,belief_observations,institution_choice=SI,30000000.0,4.84,0,0,rounds[27].agents[23].belief_state.observations,"High contributions from peers 3, 6, 21, and 22.",47
RB-27-A24-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,24,developing,SFI,institution,institution_choice=SFI,128246.0,5.0,0,0,rounds[27].agents[24].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-27-A24-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,24,developing,SFI,contribution,contribution=128246.0,128246.0,5.0,0,0,rounds[27].agents[24].contribution_reasoning,"I contributed a moderate amount, similar to my past contributions, as it balances individual interests with group cooperation.",126
RB-27-A24-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,24,developing,SFI,belief_strategy,institution_choice=SFI,128246.0,5.0,0,0,rounds[27].agents[24].belief_state.institutional_strategy,"Most peers contribute to SI, few to SFI.",40
RB-27-A24-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,24,developing,SFI,belief_observations,institution_choice=SFI,128246.0,5.0,0,0,rounds[27].agents[24].belief_state.observations,"High contributors in SI, low contributors in SFI.",49
RB-27-A25-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,25,developed,SI,institution,institution_choice=SI,15000000.0,5.0,0,0,rounds[27].agents[25].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-27-A25-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,25,developed,SI,contribution,contribution=15000000.0,15000000.0,5.0,0,0,rounds[27].agents[25].contribution_reasoning,I'll contribute a moderate amount to avoid free-riding while also considering my MCPR and previous contributions.,113
RB-27-A25-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,25,developed,SI,punishment,assigned_punish_total=6.0,15000000.0,5.0,0,0,rounds[27].agents[25].punishment_reasoning,Punished free-riders and rewarded generous contributors to promote cooperation within the institution.,102
RB-27-A25-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,25,developed,SI,deanonymized_punishment,assigned_punish_total=6.0,15000000.0,5.0,0,0,rounds[27].agents[25].deanonymized_punishment_reasoning,Punished free-riders and rewarded generous contributors to promote cooperation within the institution.,102
RB-27-A25-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,25,developed,SI,belief_strategy,institution_choice=SI,15000000.0,5.0,0,0,rounds[27].agents[25].belief_state.institutional_strategy,Most contributors are using the Strategy Incentivization (SI) framework.,72
RB-27-A25-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,27,25,developed,SI,belief_observations,institution_choice=SI,15000000.0,5.0,0,0,rounds[27].agents[25].belief_state.observations,"High contributions from peers in SI, while some peers in Selfish Framework Incentivization (SFI) contribute little.",115
RB-28-A0-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,0,developing,SFI,institution,institution_choice=SFI,100000.0,1.0,0,0,rounds[28].agents[0].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-28-A0-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,0,developing,SFI,contribution,contribution=100000.0,100000.0,1.0,0,0,rounds[28].agents[0].contribution_reasoning,"I'm choosing a moderate contribution to balance immediate resilience needs and long-run cooperation incentives, considering my previous contributions and peer data.",164
RB-28-A0-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,0,developing,SFI,belief_strategy,institution_choice=SFI,100000.0,1.0,0,0,rounds[28].agents[0].belief_state.institutional_strategy,Most contributors are using the Strategy of Iterated Prisoner's Dilemma (SI).,77
RB-28-A0-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,0,developing,SFI,belief_observations,institution_choice=SFI,100000.0,1.0,0,0,rounds[28].agents[0].belief_state.observations,Agent 7 and Agent 1 contributed very little to the public good.,63
RB-28-A1-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,1,developing,SFI,institution,institution_choice=SFI,1069.0,5.0,0,0,rounds[28].agents[1].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-28-A1-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,1,developing,SFI,contribution,contribution=1069.0,1069.0,5.0,0,0,rounds[28].agents[1].contribution_reasoning,I maintain my previous contribution level as it aligns with my internal beliefs and peer data.,94
RB-28-A1-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,1,developing,SFI,belief_strategy,institution_choice=SFI,1069.0,5.0,0,0,rounds[28].agents[1].belief_state.institutional_strategy,"Most peers follow SI, but some deviate to SFI.",46
RB-28-A1-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,1,developing,SFI,belief_observations,institution_choice=SFI,1069.0,5.0,0,0,rounds[28].agents[1].belief_state.observations,"High contributors are mostly in SI, while low contributors are in SFI.",70
RB-28-A2-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,2,developed,SI,institution,institution_choice=SI,10626200.0,5.36,0,0,rounds[28].agents[2].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-28-A2-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,2,developed,SI,contribution,contribution=10626200.0,10626200.0,5.36,0,0,rounds[28].agents[2].contribution_reasoning,"I'll contribute a moderate amount to maximize my payoff, considering the MCPR and previous round contributions from peers in SI.",128
RB-28-A2-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,2,developed,SI,punishment,assigned_punish_total=39.0,10626200.0,5.36,0,0,rounds[28].agents[2].punishment_reasoning,Punished free-riders and rewarded generous contributors to maintain cooperation within our institution (SI).,108
RB-28-A2-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,2,developed,SI,deanonymized_punishment,assigned_punish_total=39.0,10626200.0,5.36,0,0,rounds[28].agents[2].deanonymized_punishment_reasoning,Punished free-riders and rewarded generous contributors to maintain cooperation within our institution (SI).,108
RB-28-A2-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,2,developed,SI,belief_strategy,institution_choice=SI,10626200.0,5.36,0,0,rounds[28].agents[2].belief_state.institutional_strategy,Most peers follow SI strategy.,30
RB-28-A2-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,2,developed,SI,belief_observations,institution_choice=SI,10626200.0,5.36,0,0,rounds[28].agents[2].belief_state.observations,"High contributors in SI, low contributors in SFI.",49
RB-28-A3-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,3,developed,SI,institution,institution_choice=SI,27500000.0,5.36,0,0,rounds[28].agents[3].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-28-A3-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,3,developed,SI,contribution,contribution=27500000.0,27500000.0,5.36,0,0,rounds[28].agents[3].contribution_reasoning,"Maintaining a balance between immediate payoff and long-term credibility, I choose to contribute a significant amount while avoiding overexertion.",146
RB-28-A3-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,3,developed,SI,punishment,assigned_punish_total=370.0,27500000.0,5.36,0,0,rounds[28].agents[3].punishment_reasoning,Punished free-riders and rewarded high contributors in SI who received aid packages or were generous with their contributions.,126
RB-28-A3-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,3,developed,SI,deanonymized_punishment,assigned_punish_total=370.0,27500000.0,5.36,0,0,rounds[28].agents[3].deanonymized_punishment_reasoning,Punished free-riders and rewarded high contributors in SI who received aid packages or were generous with their contributions.,126
RB-28-A3-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,3,developed,SI,belief_strategy,institution_choice=SI,27500000.0,5.36,0,0,rounds[28].agents[3].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-28-A3-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,3,developed,SI,belief_observations,institution_choice=SI,27500000.0,5.36,0,0,rounds[28].agents[3].belief_state.observations,High contributions from peers with SI strategy.,47
RB-28-A4-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,4,developing,SFI,institution,institution_choice=SFI,100000.0,6.92,0,0,rounds[28].agents[4].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-28-A4-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,4,developing,SFI,contribution,contribution=100000.0,100000.0,6.92,0,0,rounds[28].agents[4].contribution_reasoning,I have chosen to contribute a moderate amount based on my institution's past behavior and the need for cooperation while considering my own payoff.,147
RB-28-A4-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,4,developing,SFI,belief_strategy,institution_choice=SFI,100000.0,6.92,0,0,rounds[28].agents[4].belief_state.institutional_strategy,Most contributors are in the Standard Institutional Framework (SIF).,68
RB-28-A4-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,4,developing,SFI,belief_observations,institution_choice=SFI,100000.0,6.92,0,0,rounds[28].agents[4].belief_state.observations,High contributions from peers in the Standard Institutional Framework (SI) and low contributions from those in the Selfish Institutional Framework (SFI).,153
RB-28-A5-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,5,developed,SI,institution,institution_choice=SI,10000000.0,6.44,0,0,rounds[28].agents[5].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-28-A5-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,5,developed,SI,contribution,contribution=10000000.0,10000000.0,6.44,0,0,rounds[28].agents[5].contribution_reasoning,"This contribution balances self-interest and cooperation, considering my MCPR and previous round's group average.",113
RB-28-A5-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,5,developed,SI,punishment,assigned_punish_total=19000.0,10000000.0,6.44,0,0,rounds[28].agents[5].punishment_reasoning,Punishing free-riders and rewarding cooperative agents to maintain credibility and long-run climate stability.,110
RB-28-A5-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,5,developed,SI,deanonymized_punishment,assigned_punish_total=19000.0,10000000.0,6.44,0,0,rounds[28].agents[5].deanonymized_punishment_reasoning,Punishing free-riders and rewarding cooperative agents to maintain credibility and long-run climate stability.,110
RB-28-A5-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,5,developed,SI,belief_strategy,institution_choice=SI,10000000.0,6.44,0,0,rounds[28].agents[5].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-28-A5-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,5,developed,SI,belief_observations,institution_choice=SI,10000000.0,6.44,0,0,rounds[28].agents[5].belief_state.observations,High contributors in SI are rewarded.,37
RB-28-A6-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,6,developed,SI,institution,institution_choice=SI,10626200.0,5.24,0,0,rounds[28].agents[6].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-28-A6-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,6,developed,SI,contribution,contribution=10626200.0,10626200.0,5.24,0,0,rounds[28].agents[6].contribution_reasoning,Maximize payoff by contributing at the MCPR-maximizing level.,61
RB-28-A6-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,6,developed,SI,punishment,assigned_punish_total=7.0,10626200.0,5.24,0,0,rounds[28].agents[6].punishment_reasoning,"Punishing free-riders who contributed below the group average or mismatched their stated intent, while rewarding a generous contributor.",136
RB-28-A6-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,6,developed,SI,deanonymized_punishment,assigned_punish_total=7.0,10626200.0,5.24,0,0,rounds[28].agents[6].deanonymized_punishment_reasoning,"Punishing free-riders who contributed below the group average or mismatched their stated intent, while rewarding a generous contributor.",136
RB-28-A6-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,6,developed,SI,belief_strategy,institution_choice=SI,10626200.0,5.24,0,0,rounds[28].agents[6].belief_state.institutional_strategy,"Most peers contribute significantly to SI, except for a few defectors in SFI.",77
RB-28-A6-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,6,developed,SI,belief_observations,institution_choice=SI,10626200.0,5.24,0,0,rounds[28].agents[6].belief_state.observations,"High contributors in SI are Agent 25, 22, and 21; low contributors in SFI are Agents 7, 1, and 19.",98
RB-28-A7-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,7,developing,SFI,institution,institution_choice=SFI,0.0,5.0,0,0,rounds[28].agents[7].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-28-A7-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,7,developing,SFI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[28].agents[7].contribution_reasoning,"Given that I am from a developing country with limited budget and high vulnerability index, contributing nothing seems to be the best option for maximizing my payoff.",166
RB-28-A7-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,7,developing,SFI,belief_strategy,institution_choice=SFI,0.0,5.0,0,0,rounds[28].agents[7].belief_state.institutional_strategy,"Most peers in SI, some in SFI.",30
RB-28-A7-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,7,developing,SFI,belief_observations,institution_choice=SFI,0.0,5.0,0,0,rounds[28].agents[7].belief_state.observations,High contributions from peers in SI.,36
RB-28-A8-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,8,developing,SFI,institution,institution_choice=SFI,30830.0,5.0,0,0,rounds[28].agents[8].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-28-A8-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,8,developing,SFI,contribution,contribution=30830.0,30830.0,5.0,0,0,rounds[28].agents[8].contribution_reasoning,"I'll contribute a moderate amount, balancing my immediate needs with cooperation incentives.",92
RB-28-A8-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,8,developing,SFI,belief_strategy,institution_choice=SFI,30830.0,5.0,0,0,rounds[28].agents[8].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-28-A8-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,8,developing,SFI,belief_observations,institution_choice=SFI,30830.0,5.0,0,0,rounds[28].agents[8].belief_state.observations,"Agent 8's contribution is moderate, but below average.",54
RB-28-A9-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,9,developing,SFI,institution,institution_choice=SFI,128246.0,7.76,0,0,rounds[28].agents[9].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-28-A9-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,9,developing,SFI,contribution,contribution=128246.0,128246.0,7.76,0,0,rounds[28].agents[9].contribution_reasoning,I follow my past contribution pattern and historical behavior.,62
RB-28-A9-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,9,developing,SFI,belief_strategy,institution_choice=SFI,128246.0,7.76,0,0,rounds[28].agents[9].belief_state.institutional_strategy,"Most peers follow SI, except Agent 9 (SFI)",42
RB-28-A9-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,9,developing,SFI,belief_observations,institution_choice=SFI,128246.0,7.76,0,0,rounds[28].agents[9].belief_state.observations,"High contributors are mostly in SI, low contributors in SFI",59
RB-28-A10-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,10,developed,SI,institution,institution_choice=SI,10626200.0,6.2,0,0,rounds[28].agents[10].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-28-A10-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,10,developed,SI,contribution,contribution=10626200.0,10626200.0,6.2,0,0,rounds[28].agents[10].contribution_reasoning,I've chosen to contribute a moderate amount based on my institution's historical contributions and my own previous rounds' contributions.,137
RB-28-A10-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,10,developed,SI,punishment,assigned_punish_total=4.0,10626200.0,6.2,0,0,rounds[28].agents[10].punishment_reasoning,Punishing free-riders and rewarding cooperative agents to maintain institutional credibility and long-term climate stability.,125
RB-28-A10-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,10,developed,SI,deanonymized_punishment,assigned_punish_total=4.0,10626200.0,6.2,0,0,rounds[28].agents[10].deanonymized_punishment_reasoning,Punishing free-riders and rewarding cooperative agents to maintain institutional credibility and long-term climate stability.,125
RB-28-A10-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,10,developed,SI,belief_strategy,institution_choice=SI,10626200.0,6.2,0,0,rounds[28].agents[10].belief_state.institutional_strategy,Most contributors follow the Selfish-Institutional (SI) strategy.,65
RB-28-A10-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,10,developed,SI,belief_observations,institution_choice=SI,10626200.0,6.2,0,0,rounds[28].agents[10].belief_state.observations,Agent 7 and Agent 1 have low contributions in a Selfless-Framework-Institutional (SFI) environment.,99
RB-28-A11-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,11,developing,SFI,institution,institution_choice=SFI,30830.0,5.0,0,0,rounds[28].agents[11].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-28-A11-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,11,developing,SFI,contribution,contribution=30830.0,30830.0,5.0,0,0,rounds[28].agents[11].contribution_reasoning,I followed my recent contribution pattern and institutional strategy.,69
RB-28-A11-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,11,developing,SFI,belief_strategy,institution_choice=SFI,30830.0,5.0,0,0,rounds[28].agents[11].belief_state.institutional_strategy,"Most peers in SI, but some in SFI.",34
RB-28-A11-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,11,developing,SFI,belief_observations,institution_choice=SFI,30830.0,5.0,0,0,rounds[28].agents[11].belief_state.observations,"High contributions from top peers, with some free-riders.",57
RB-28-A12-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,28,12,developing,SFI,institution,institution_choice=SFI,106900.0,8.0,0,0,rounds[28].agents[12].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
